"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"298","There were screams in the background of the 911 call, so three deputies with the Barron County Sheriff's Department… https://t.co/VKK1PM8WIl",FALSE,0,NA,2019-01-15 16:59:26,TRUE,NA,"1085219923771752448",NA,"<a href=""https://www.yahoo.com"" rel=""nofollow"">BusinessCashSrv</a>","mcashadvance360",0,FALSE,FALSE,NA,NA
"299","Ladies and gentlemen, The official trailer of #MadeInStatenIsland @DrakeBell @ItsJoshPeck #mtvstars https://t.co/j3q6dSYLCG",FALSE,2,NA,2019-01-15 16:58:38,FALSE,NA,"1085219720947740675",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Keziology",1,FALSE,FALSE,NA,NA
"300","Some history In the past the Italians hated the Sicilians because the Sicilians are considered black people they we… https://t.co/op74lUZNjH",FALSE,2,NA,2019-01-15 16:51:37,TRUE,NA,"1085217953270939650",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LisaMarieWilli1",1,FALSE,FALSE,NA,NA
"301","@jimmyfallon https://t.co/LyDgdxqwyD How about Seven World 🌍 Supper Hour Cuz I’m hungry 😋 for some Gumbo… https://t.co/4M2HL2EflG",FALSE,0,"jimmyfallon",2019-01-15 16:42:20,TRUE,"1084909278396366848","1085215617567858688","15485441","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Taurus62678252",0,FALSE,FALSE,NA,NA
"302","Jake Patterson, 21, is accused of shooting and killing Jayme Closs' parents before abducting the 13-year-old from h… https://t.co/6uPiiBdqan",FALSE,0,NA,2019-01-15 16:41:49,TRUE,NA,"1085215487343104000",NA,"<a href=""https://www.yahoo.com"" rel=""nofollow"">BusinessCashSrv</a>","mcashadvance360",0,FALSE,FALSE,NA,NA
"303","@realDonaldTrump https://t.co/LyDgdxqwyD Tell’em bout the Gumbo boss... https://t.co/Ugy2zBWqMX #10yearchallenege… https://t.co/VCEZsKx0Mn",FALSE,0,"realDonaldTrump",2019-01-15 16:37:00,TRUE,"1084883995886800896","1085214277231919104","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Taurus62678252",0,FALSE,FALSE,NA,NA
"304","#MadeInStatenIsland?  Really?  Karina grew up in Arizona. 😂🤣",FALSE,0,NA,2019-01-15 16:36:14,FALSE,NA,"1085214084168077312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsKristen",0,FALSE,FALSE,NA,NA
"305","Attorney general nominee William Barr says he would allow special counsel Robert Mueller to finish his report, and… https://t.co/IWsZ8eRnN0",FALSE,0,NA,2019-01-15 16:14:31,TRUE,NA,"1085208617807237120",NA,"<a href=""https://www.yahoo.com"" rel=""nofollow"">BusinessCashSrv</a>","mcashadvance360",0,FALSE,FALSE,NA,NA
"306","Don’t Karina &amp; Karen live in Arizona? #madeinstatenisland #mobwives",FALSE,1,NA,2019-01-15 16:10:23,FALSE,NA,"1085207578760499206",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LAjuliemccoy",0,FALSE,FALSE,NA,NA
"307","okay #MadeInStatenIsland was whack, deleted it.",FALSE,1,NA,2019-01-15 16:08:25,FALSE,NA,"1085207083505590272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GlitterNStuds",1,FALSE,FALSE,NA,NA
"308","#MadeInStatenIsland is a bootleg Jersey Shore",FALSE,0,NA,2019-01-15 15:57:33,FALSE,NA,"1085204348995600386",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GlitterNStuds",0,FALSE,FALSE,NA,NA
"309","My favorite cast member of #MadeinStatenIsland is Uncle Neil’s pit bull.",FALSE,0,NA,2019-01-15 15:52:59,FALSE,NA,"1085203198925783041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shannonkstevens",0,FALSE,FALSE,NA,NA
"310","Watched the new show #MadeInStatenIsland can’t wait for more episodes. Would love love love to see @MobWives come b… https://t.co/DNrKHtz7G7",FALSE,0,NA,2019-01-15 15:51:59,TRUE,NA,"1085202949440192513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kimiam624",0,FALSE,FALSE,NA,NA
"311","A federal judge in New York has struck down the Trump administration's proposal to reintroduce a citizenship questi… https://t.co/n6GQSF18xm",FALSE,0,NA,2019-01-15 15:51:08,TRUE,NA,"1085202732414324736",NA,"<a href=""https://www.yahoo.com"" rel=""nofollow"">BusinessCashSrv</a>","mcashadvance360",0,FALSE,FALSE,NA,NA
"312","I think I hate all of these people. #MadeInStatenIsland",FALSE,2,NA,2019-01-15 15:46:39,FALSE,NA,"1085201606126288898",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ColetteLala",1,FALSE,FALSE,NA,NA
"313","You know what else was #MadeInStatenIsland ? The Naso Organization @NasoHomes #builidingabettertomorrow",FALSE,1,NA,2019-01-15 15:42:53,FALSE,NA,"1085200658746232832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NasoHomes",0,FALSE,FALSE,NA,NA
"314","Didn't realize my friend's next door neighbor was part of the #MadeInStatenIsland cast. Now I don't feel so bad for… https://t.co/M5dQURxssZ",FALSE,2,NA,2019-01-15 15:42:10,TRUE,NA,"1085200477363621888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dinofries",0,FALSE,FALSE,NA,NA
"315","Has anyone seen the new show, #MadeInStatenIsland yet? How is it? LOL",FALSE,0,NA,2019-01-15 15:21:27,FALSE,NA,"1085195262958592000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CJG_TT",0,FALSE,FALSE,NA,NA
"316","MY FAVORITE SHOW 
#italianguys🇮🇹  
#madeinstatenisland
🎬📺
#SexyAsf❤ -pauliefusco
#Onlyreasonwhyiwatch
#CP😍 #Paulie😍… https://t.co/ab4x4gEopC",FALSE,0,NA,2019-01-15 15:19:32,TRUE,NA,"1085194782685556738",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RXQUEEN_KASE1",0,FALSE,FALSE,NA,NA
"317","Am I the only one amused by #MadeInStatenIsland? Reading other people's comments about Karina and her being half bl… https://t.co/XVQb0LdXsc",FALSE,1,NA,2019-01-15 15:14:09,TRUE,NA,"1085193425551409152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JussChris23",0,FALSE,FALSE,NA,NA
"318","Omg in every scene karina is touching her hair  #MadeInStatenIsland",FALSE,9,NA,2019-01-15 15:08:10,FALSE,NA,"1085191920618360834",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","heartlessnycole",1,FALSE,FALSE,NA,NA
"319","The #MadeInStatenIsland cast responds to the haters https://t.co/iFviO4rgfa",FALSE,1,NA,2019-01-15 15:03:59,FALSE,NA,"1085190867516706820",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MeghGia",0,FALSE,FALSE,NA,NA
"320","The #MadeInStatenIsland cast isn’t fazed by the haters calling to cancel their show: ""There’s a lot of bitter peopl… https://t.co/XqF3xJi5Qh",FALSE,2,NA,2019-01-15 15:02:24,TRUE,NA,"1085190471238836225",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","amNewYork",0,FALSE,FALSE,NA,NA
"321","Loving it!  #MadeInStatenIsland",FALSE,0,NA,2019-01-15 15:01:19,FALSE,NA,"1085190197950607362",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jaclyn_Duran",0,FALSE,FALSE,NA,NA
"322","Karine and Paulie remind me of a young Sam and Ronnie 
#MadeInStatenIsland",FALSE,0,NA,2019-01-15 14:55:03,FALSE,NA,"1085188619189383175",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NO1GifQueen",0,FALSE,FALSE,NA,NA
"323","The yankee in me is drooling over the fine ass guys on #MadeInStatenIsland",FALSE,0,NA,2019-01-15 14:46:18,FALSE,NA,"1085186419880910848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","S_Shumaker97",0,FALSE,FALSE,NA,NA
"324","Karina is from Arizona lol  #MadeInStatenIsland",FALSE,0,NA,2019-01-15 14:46:12,FALSE,NA,"1085186392576057344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","heartlessnycole",0,FALSE,FALSE,NA,NA
"325","#MadeInStatenIsland meh won't be keeping up https://t.co/wLfA5T3FFq",FALSE,2,NA,2019-01-15 14:43:48,FALSE,NA,"1085185789523156994",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TR0UblEzBBy",0,FALSE,FALSE,NA,NA
"326","Had a nightmare an woke up sweating @statenislandmtv made me realize how hard these streets of Staten Island are I’… https://t.co/N4PNlIvEFW",FALSE,1,NA,2019-01-15 14:39:20,TRUE,NA,"1085184663025565696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScrimpyC",0,FALSE,FALSE,NA,NA
"327","@KarenGravanoVH1 : Congrats to and @karinaseabrook on your new show #MadeInStatenIsland...Keep opening doors Karen!!   #KarenGravano",FALSE,0,"KarenGravanoVH1",2019-01-15 14:32:56,FALSE,NA,"1085183055759695877","283599884","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KelleWhitehurst",0,FALSE,FALSE,NA,NA
"328","That shit made me lol. Fuckin wannabe! What's next ""moozerell?"" #Gtfoh #MadeInStatenIsland is fake at &amp; boring af https://t.co/cHnFvEGyqy",FALSE,3,NA,2019-01-15 14:30:12,FALSE,NA,"1085182367638142977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sabrefan09",0,FALSE,FALSE,NA,NA
"329","Wait what? #MadeInStatenIsland or Arizona https://t.co/xYdVVieqUO",FALSE,0,NA,2019-01-15 14:24:55,FALSE,NA,"1085181034981928960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sabrefan09",0,FALSE,FALSE,NA,NA
"330","NYC Mayor Bill DeBlasio is wrong about @MTV's #MadeInStatenIsland: “One of the premature criticisms of the show is… https://t.co/4a2utSgpjY",FALSE,6,NA,2019-01-15 14:20:03,TRUE,NA,"1085179812879179776",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","thedailybeast",3,FALSE,FALSE,NA,NA
"331","@statenislandmtv I  waited all week to watch the show I wasn't impressed it made Italian Americans look like  ignor… https://t.co/1MHJjqP5We",FALSE,0,"statenislandmtv",2019-01-15 14:16:03,TRUE,NA,"1085178807215099910","1016372731573653505","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chriscrib2",0,FALSE,FALSE,NA,NA
"332","This show blows #MadeInStatenIsland",FALSE,1,NA,2019-01-15 14:02:18,FALSE,NA,"1085175344649388035",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sabrefan09",1,FALSE,FALSE,NA,NA
"333","Can we watch @statenislandmtv in the uk !? #madeinstatenisland https://t.co/qPqOByJxG5",FALSE,0,NA,2019-01-15 13:35:53,FALSE,NA,"1085168697591951360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abistokes94",0,FALSE,FALSE,NA,NA
"334","Moms from Dyker Heights so she watches anything about the city but we are both incredibly invested in… https://t.co/H9lqTFe5Ov",FALSE,0,NA,2019-01-15 13:32:10,TRUE,NA,"1085167759728742400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LexNicolexx3",0,FALSE,FALSE,NA,NA
"335","Recorded #MadeinStatenIsland haven’t watched it all.  Watched some of it.  How is it ?",FALSE,0,NA,2019-01-15 13:31:15,FALSE,NA,"1085167532921810945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsCarisa",0,FALSE,FALSE,NA,NA
"336","@Beach25789447 @karinaseabrook Very true you can tell she has mad ambition, heart n loyalty. BUT DO THAT COLLEGE TH… https://t.co/CgRPG8AEbI",FALSE,0,"Beach25789447",2019-01-15 13:25:48,TRUE,"1085029064308678663","1085166159169769472","1074500107142381568","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pleadthe5thiAM",0,FALSE,FALSE,NA,NA
"337","Yo @VINNYGUADAGNINO just watched y’all react to #MadeInStatenIsland and when you said “you kissed me feet you’re a… https://t.co/3uRxwz233q",FALSE,0,NA,2019-01-15 13:22:57,TRUE,NA,"1085165443889938432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeyNooodz",0,FALSE,FALSE,NA,NA
"338","Thank you trendytreatzny  for all the delicious desserts for the premiere of our show #madeinstatenisland statenisl… https://t.co/qPWyXrCfiG",FALSE,19,NA,2019-01-15 13:14:22,TRUE,NA,"1085163281336225792",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KarenGravanoVH1",2,FALSE,FALSE,"-74.0889","40.6303"
"339","I tried to give it a chance but once the kid said in the streets they call me CP...
It was over for me.… https://t.co/T9mFKUE6Rf",FALSE,7,NA,2019-01-15 13:11:21,TRUE,NA,"1085162521818992640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Liana_bro0ke",1,FALSE,FALSE,NA,NA
"340","Had to watch but lasted 5 min I’ve lived on the south shore my whole life and never saw these kids. This is not wha… https://t.co/9gYC2l1HOB",FALSE,7,NA,2019-01-15 12:54:00,TRUE,NA,"1085158155888271361",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","doowopcutie",1,FALSE,FALSE,NA,NA
"341","#MadeInStatenIsland = Poser's",FALSE,1,NA,2019-01-15 12:40:31,FALSE,NA,"1085154763577135105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","analovde",1,FALSE,FALSE,NA,NA
"342","And I stand corrected. @KarenGravanoVH1 produces a self indulgent, next generation of trash, opus that somehow seem… https://t.co/Go4jjW4cHv",FALSE,2,"BernieLoVerde",2019-01-15 12:18:24,TRUE,"1084504332136054786","1085149196783702016","430716201","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieLoVerde",0,FALSE,FALSE,NA,NA
"343","#TheBachelor #madeinstatenisland Staten Island #My1stConcertWas",FALSE,0,NA,2019-01-15 11:49:39,FALSE,NA,"1085141960938213376",NA,"<a href=""https://www.yahoo.com"" rel=""nofollow"">BusinessCashSrv</a>","mcashadvance360",0,FALSE,FALSE,NA,NA
"344","If there is a petition to sign to have #MadeInStatenIsland taken off the air please someone give me the link cuz I’… https://t.co/jzHVzsuBhm",FALSE,3,NA,2019-01-15 11:39:49,TRUE,NA,"1085139487909388293",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bkitaliano",2,FALSE,FALSE,NA,NA
"345","Live performances everyday.  The #statenislandferry #shimsham staring #nyc #nypd. The finest #securitytheater… https://t.co/qnm0Of4qFh",FALSE,0,NA,2019-01-15 11:33:31,TRUE,NA,"1085137901766303745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","richardjmarini",1,FALSE,FALSE,NA,NA
"346","For anyone who didnt catch the series premiere of #MadeInStatenIsland heres a link to watch the full episode 😜👇👇… https://t.co/6fWveoFH8H",FALSE,9,NA,2019-01-15 11:26:52,TRUE,NA,"1085136230805880832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MobWivesUK",3,FALSE,FALSE,NA,NA
"347","Nancy Pelosi and Chuck Schumer didn't do any favors for Joe Biden with their televised response to President Donald… https://t.co/WL6fh1lJ0t",FALSE,0,NA,2019-01-15 11:25:03,TRUE,NA,"1085135771433086977",NA,"<a href=""https://www.yahoo.com"" rel=""nofollow"">BusinessCashSrv</a>","mcashadvance360",0,FALSE,FALSE,NA,NA
"348","@statenislandmtv You made a show with whites only? In New York? In the island that produced Wu Tang Clan? Big mista… https://t.co/9LSDQr2Fib",FALSE,1,"statenislandmtv",2019-01-15 10:32:13,TRUE,NA,"1085122477066354688","1016372731573653505","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LFactor2018",0,FALSE,FALSE,NA,NA
"349","It’s just before 5a and I’m up watching #MadeInStatenIsland. It should be #MadeOnStatenIsland actually...",FALSE,13,NA,2019-01-15 09:55:02,FALSE,NA,"1085113117376425984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MylesMill",0,FALSE,FALSE,NA,NA
"350","CNN's Chris Cuomo shares a clip of Robert Mueller's 2013 commencement address at the College of William &amp; Mary in w… https://t.co/9cXim80BbL",FALSE,0,NA,2019-01-15 09:50:38,TRUE,NA,"1085112009794957318",NA,"<a href=""https://www.yahoo.com"" rel=""nofollow"">BusinessCashSrv</a>","mcashadvance360",0,FALSE,FALSE,NA,NA
"351","I mean that first episode was cute or whateva! Can’t wait to see what the rest of the season has in store! #MadeInStatenIsland",FALSE,1,NA,2019-01-15 09:48:45,FALSE,NA,"1085111536496988160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cunderw12",0,FALSE,FALSE,NA,NA
"352","Dennie is a 40yo mother of 3. You ain't foolin' me. #MadeInStatenIsland",FALSE,1,NA,2019-01-15 09:27:28,FALSE,NA,"1085106182245634049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","snorlax_08",0,FALSE,FALSE,NA,NA
"353","I haven't been able to watch my taped episode until tomm but I can already tell it's going to be fake as hell.  Oh… https://t.co/P4gdvbrm7m",FALSE,0,NA,2019-01-15 09:19:10,TRUE,NA,"1085104090659590144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ericamtucker",0,FALSE,FALSE,NA,NA
"354","“Dusty Brooklyn Bitches.”  #MadeInStatenIsland https://t.co/aD8P1d7CxF",FALSE,1,NA,2019-01-15 08:49:55,FALSE,NA,"1085096729702211584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mr_Beykira",0,FALSE,FALSE,NA,NA
"355","@CMB2706 #MadeInStatenIsland is a new show on MTV, and one of the girls in the cast is Karen Gravano’s daughter, Karina! 😃",FALSE,2,"CMB2706",2019-01-15 08:45:34,FALSE,NA,"1085095637442592768","3219855187","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amywintonray",0,FALSE,FALSE,NA,NA
"356","@hlysae @MTV THANK GOD!!! We don’t want y’all constant massive criminally, gunshots etc  over here in the island. T… https://t.co/TxuE6b4UCx",FALSE,0,"hlysae",2019-01-15 08:45:16,TRUE,"1084924394135265280","1085095561412395008","3373081259","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mr_Beykira",0,FALSE,FALSE,NA,NA
"357","Also,i think it's a little irresponsible for MTV to glamorize that kind of lifestyle on #MadeInStatenIsland for you… https://t.co/6hcyOD3d2Q",FALSE,1,NA,2019-01-15 08:41:45,TRUE,NA,"1085094674103074816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Misty_JoJohnson",0,FALSE,FALSE,NA,NA
"358","“She’s on the thing and that’s my thing, you know?” -Karina 😂😂😂😂😂 @TeenMom @statenislandmtv #MTV #MadeInStatenIsland @MTV #AfterShow",FALSE,0,NA,2019-01-15 08:38:42,FALSE,NA,"1085093907791269889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hoe_mtv",0,FALSE,FALSE,NA,NA
"359","This whole #madeinstatenisland show is like watered down skim milk thats already been diluted twice over! Seriously… https://t.co/ptikIrh8JN",FALSE,3,NA,2019-01-15 08:34:36,TRUE,NA,"1085092875459690496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Misty_JoJohnson",0,FALSE,FALSE,NA,NA
